codmpio;ano;p_achiote;p_aguacate;p_ahuyama;p_aji;p_algodon;p_amaranto;p_arracacha;p_arrozr;p_bananoe;p_cacao;p_cafe;p_calendula;p_canap;p_coco;p_frijol;p_frijola;p_limon;p_lulo;p_maizt;p_maiztr;p_malanga;p_mango;p_maracuya;p_melon;p_name;p_naranja;p_palmaa;p_patilla;p_pina;p_platano;p_sorgo;p_tomate;p_tomatea;p_yuca;p_zaragoza;vrf_peq;vrf_medianos;vrf_grandes;nuf_peq;nuf_medianos;nuf_grandes;y_total;y_corr;y_corr_tribut;y_corr_tribut_IyC;y_corr_tribut_gasol;y_corr_tribut_otros_1;y_corr_tribut_otros_2;y_no_tribut;y_transf;y_transf_nal;y_transf_otra;g_total;g_corr;g_func;g_func_personal;g_func_general;g_func_trans;g_int_deudap;g_otros;deficit;y_cap_regalias;y_cap_transf;y_cap_cofinan;y_cap_otros;g_cap_FBKF;g_cap_resto;deficit_total;finan_credito;finan_credito_desemb;finan_credito_amort;finan_credito_balance;% ingresos corrientes destinados a funcionamiento;Magnitud de la deuda;% ingresos transferencias;% ingresos propios;% gasto destinado a inversi?n;Capacidad de ahorro;Indicador de desempe?o fiscal;Posici?n nacional seg?n desempe?o fiscal;Posici?n departamental seg?n desempe?o fiscal;DI_eficacia;DI_eficiencia;DI_rlegales;DI_capadmin;DI_gestion;DI_desemp_int;DI_rango_indice;DI_p_nal;DI_p_dep;indesarrollo_mun;indesarrollo_dep;total_inv_educ;inv_tranporte;inv_cult;inv_agropecuario;inv_aguasani;inv_ambiental;inv_dllocomun;inv_dyr;inv_en_educacion;inv_equipamiento;inv_gruposvunera;inv_en_justicia;inv_prevdesastr;inv_en_salud;inv_en_vivienda;inv_total;categoria;SGP_total;SGP_educaciontot;SGP_educacion_ps;SGP_educacion_c;SGP_educacion_cg;SGP_educacion_cm;SGP_saludtot;SGP_salud_rs;SGP_salud_sp;SGP_salud_of;SGP_propgeneral_ap;SGP_agua;SGP_propgeneraltot;SGP_progeneral_ld;SGP_propgeneral_de;SGP_propgeneral_ct;SGP_propgeneral_li;SGP_progeneral_fp;SGP_alimescolar;SGP_riberenos;SGP_resgindigena;SGP_fp;SGP_pinfancia;IGA_total;IGA_contratacion;IGA_simat;IGA_regalias;IGA_dialogo_informacion;coddepto;codprovincia;depto;provincia;municipio;pobl_rur;pobl_urb;pobl_tot;indrural;sisben3_pobl_1;sisben3_pobl_2;sisben3_pobl_3;sisben3_pobl_4;sisben3_pobl_5;sisben3_pobl_6;sisben3_pobl_7;sisben3_pobl_8;sisben3_pobl_9;sisben3_pobl_10;desactilosivo;asalt_pob;incur_pob;terrorismot;secuestros;pirateria_terr;reten_ileg;hostig_MD;ataq_instpol;acc_subversivas;emboscada;cont_arm;homic_vict;homic_caso;homicidios;homi_tr;desmovilizados;capturas_MD;coca;eventos_minas;o_acto_terror;o_amenazas;o_delito_sex;o_desap_for;o_desplaza;o_homic;o_minas_anti;o_perd_mue;o_secuest;o_hsininfo;o_tortura;o_vinc_mened;desplazados_expulsion;desplazados_recepcion;hurto_pers;hurto_resi;hurto_auto;hurto_moto;hurto_comer;hurto_entfin;hurto_vehi;hurto;pobsimple_primaria;pobsimple_primaria_p;pobsimple_secund;pobsimple_secundaria_p;asistesc;asistesc_5_a_24;librosleidosprom;anos_est_mun;t_establ;t_establ_o;t_establ_p;docen_total;docen_oficial;docen_nooficial;alumn_total;alumn_oficial;alumn_nooficial;alumn_rural;alumn_urbano;alumn_pre;alumn_pri;alumn_sec;alumn_med;alumn_jov;alumn_acel;alumn_pre_o;alumn_pri_o;alumn_sec_o;alumn_med_o;alumn_jov_o;alumn_acel_o;alumn_pre_p;alumn_pri_p;alumn_sec_p;alumn_med_p;alumn_jov_p;alumn_acel_p;alumn_pre_u;alumn_pri_u;alumn_sec_u;alumn_med_u;alumn_jov_u;alumn_acel_u;alumn_pre_r;alumn_pri_r;alumn_sec_r;alumn_med_r;alumn_jov_r;alumn_acel_r;alumn_mpre;alumn_mpri;alumn_msec;alumn_mmed;alumn_mjov;alumn_macel;alumn_hpre;alumn_hpri;alumn_hsec;alumn_hmed;alumn_hjov;alumn_hacel;alumn_prejar;alumn_jardin;alumn_transi;alumn_pri1;alumn_pri2;alumn_pri3;alumn_pri4;alumn_pri5;alumn_sec6;alumn_sec7;alumn_sec8;alumn_sec9;alumn_med10;alumn_med11;alumn_med12;alumn_med13;alumn_cicloj1;alumn_cicloj2;alumn_cicloj3;alumn_cicloj4;alumn_cicloj5;alumn_cicloj6;alum_totalsu;alum_ruralsu;alum_urbanosu;alumn_presu;alumn_prisu;alumn_secsu;alumn_medsu;alumn_jovsu;alumn_presu_u;alumn_prisu_u;alumn_secsu_u;alumn_medsu_u;alumn_jovsu_u;alumn_presu_r;alumn_prisu_r;alumn_secsu_r;alumn_medsu_r;alumn_jovsu_r;alumn_mpresu;alumn_mprisu;alumn_msecsu;alumn_mmedsu;alumn_mjovsu;alumn_hpresu;alumn_hprisu;alumn_hsecsu;alumn_hmedsu;alumn_hjovsu;adies_serv_2;insc_tot_2;insc_ofic_1;insc_ofic_2;aadm_pres_2;matr_tot_1;matr_tot_2;matr_ofic_1;matr_ofic_2;grad_tot_1;grad_tot_2;grad_nofi_1;grad_nofi_2;grad_ofic_1;grad_ofic_2;s11_total;s11_leng;s11_mate;s11_filo;s11_biol;s11_quim;s11_fisi;s11_soci;s11_ingles;s11_total_ca;s11_total_cf;s11_total_jc;s11_total_jm;s11_total_jn;s11_total_js;s11_total_jt;s11_total_h;s11_total_m;s11_total_r;s11_total_u;s11_total_e1;s11_total_e2;s11_total_e3;s11_total_e4;s11_total_e5;s11_total_e6;s11_total_nt;s11_total_t;s11_total_epn;s11_total_epsi;s11_total_epsc;s11_total_ept;s11_total_emn;s11_total_emsi;s11_total_emsc;s11_total_emt;n_icfes;col_total;col_total_o;col_total_p;col_total_jn;col_total_js;col_total_jt;col_total_mx;col_total_m;col_total_f;subsidiado;cober_subsidiado;contributivo;especial;nacimientos;naci_bajopeso;defunciones;defun_menores;defun_ninez;TMI;prestadores;sedes;tacued;turbacued;truracued;taseo;turbaseo;truraseo;talcan;turbalcan;truralcan;icee_cm;icee_resto;icee_tot;catastro;g_ures_ani;g_ures_con;g_u_tot;cob_gres_pot;cob_gres_efec
44874;2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22,27499962;;;4;;;4992,796;869,677;304,599;50,862;141,526;;7,836;8,492;556,586;556,586;0;5396,125;1342,332;929,396;532,689;240,249;156,458;412,936;;-472,655;0;3352,403;500;270,716;968,121;3085,672;-403,329;-437,711;0;437,711;841,04;90,72950986;22,03174334;78,29258395;6,100769989;75,12414927;-54,34833852;46,14324464;1054;15;83,11261935;23,33666667;97,8;38,07636434;42,10980449;57,28520328;;571;;41,14938148;33,65022265;300818;0;86798;0;668793;0;0;56661;300818;311000;0;7029;0;1925881;0;4341349;6;3456943346;325407572;0;325407572;0;325407572;1089757910;997595186;92162724;0;584815680;;1396267243;554703218;57055188;42791391;741717446;0;60694943;0;0;0;0;;;;;;44;4482;La Guajira;Sur;Villanueva;5327;18211;23538;0,226314902;;;;;;;;;;;0;0;0;0;2;0;0;0;0;0;0;0;0;0;15;1;1;;0;;6;17;2;8;1679;77;;3;1;;;;1679;768;0;0;1;0;0;0;1;1;2784;2607;3265;3399;34,40759659;64,60697174;0,75;7,704854012;14;11;3;122;83;39;2803;1959;844;299;2504;615;1770;330;88;34;;489;1337;133;0;34;;126;433;197;88;0;;585;1501;330;88;0;;30;269;0;0;34;;293;797;194;63;23;;322;973;136;25;11;;27;87;501;456;393;337;272;312;104;79;70;77;48;40;0;0;14;20;0;0;0;0;8;0;8;0;5;2;1;;0;5;2;1;;0;0;0;0;;0;4;2;1;;0;1;0;0;;;;;;;;;;;0;0;;;0;0;48,32878876;48,89167404;49,90052414;48,24386978;49,60097122;48,67538834;48,63623047;;;48,32878876;;46,54049683;48,99560928;;;;49,96842575;47,20153427;;;;;;;;;;;;;;;;;;;243;3;2;1;0;0;0;3;0;0;14500;0,87900097;;;510;31;82;7;2;19,34;;;82,49601276;96,97113109;5,063291139;;;;75,05980861;88,80738287;1,518987342;;;;;;;;;
44874;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24,63999939;;;5;;;8123,254834;1251,073834;595,705;58,193;213,973;;243,898;17,271;638,097834;630,782834;7,315;7491,563;1119,215;1025,493;444,238;431,958;149,297;93,722;;131,858834;0;4724,381;0;2147,8;1998,289;4374,059;631,691834;-148,85;0;148,85;-482,841834;73,3693665;11,70897651;66,0139186;7,333328969;85,0603272;10,53965245;55,79;803;11;0;38,655;76,4;35,90142857;45,84398718;38,22599679;Critico;1021;11;59,19465319;43,76966;354990;25148;76161;3400;788481;0;645;64369;353311;66584;0;19798;100000;1783494;4732;3682515;6;3934975229;317614019;0;317614019;0;317614019;1156750459;1053692271;103058188;0;672317120;;1605179894;637699163;65591914;49193936;852694881;0;69776256;0;0;113337483;0;;;;;;44;4482;La Guajira;Sur;Villanueva;5697;18339;24036;0,237019464;;;;;;;;;;;3;0;0;4;0;0;0;0;0;0;0;0;0;0;10;8;4;;0;4;10;2;1;;1038;19;1;30;1;1;;1;1038;424;14;21;2;1;11;0;3;48;;2556;;3406;;;;;20;16;4;224;174;50;5333;4388;945;100;5233;672;2383;1593;685;0;;515;1898;1384;591;0;;157;485;209;94;0;;662;2293;1593;685;0;;10;90;0;0;0;;297;1074;788;356;0;;375;1309;805;329;0;;189;55;428;493;495;481;425;489;452;403;401;337;394;291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;0;0;0;;;;;;;;;;;0;0;;;0;0;46,8033638;47,5988884;49,10308075;45,97179031;48,74371338;47,61684799;49,25625229;46,68123627;;46,81221008;45,58248138;47,24819183;42,2549324;41,26525116;;;46,93625641;46,69320297;;31,84372139;44,73413849;44,07594681;;;;;49,46438217;44,6302948;41,06433105;44,49865341;44,04230499;46,78040314;46,78040314;46,66436386;34,85972595;48,71549988;278;4;3;1;1;0;0;4;0;0;14730;0,892943744;;;448;21;78;10;3;18,56;;;;;;;;;;;;;;;4840;4414;3609;3644;91,198349;74,56611633
44874;2007;;188;;210;130;;1512;;;35;348;;;;302;;54;329;1454;1526;1760;266;126;;;152;;;;786;937;622;675;8766;;29,04000092;923,9329834;;6;8;;9760,536;1484,782;787,041;70,511;186,627;;454,055;32,398;665,343;665,343;0;10251,842;1106,065;1018,068;458,304;239,449;320,315;87,997;;378,717;0;4925,086;3313,027;37,641;2978,171;6167,606;-491,306;-220;0;220;711,306;85,68981344;7,490879599;57,27584018;8,06350184;89,2110608;25,50657268;58,07;783;12;0;20,55833333;0;2,525642799;30,29544992;12,71344581;Critico;1090;15;63,82030379;48,67141088;;0;68122;319222;1725060;0;0;76032;459900;55380;22190;38937;0;1183788;0;5877101;6;4796350182;346063203;0;346063203;0;346063203;1836408867;1732286029;104122838;0;709013888;;1692794636;672506382;69172085;51879063;899237106;0;73584819;0;0;138484786;0;;;;;;44;4482;La Guajira;Sur;Villanueva;6029;18465;24494;0,246141911;;;;;;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;5;;0;1;1;;2;6;620;4;;;;;;3;620;392;14;22;1;1;5;0;2;42;;2514;;3355;;;;;18;14;4;243;196;47;4883;3921;962;200;4683;1047;2411;1133;292;73;;882;1909;919;211;73;;165;502;214;81;0;;1000;2258;1133;292;73;;47;153;0;0;0;;498;1099;576;164;42;;549;1312;557;128;31;;314;197;536;515;466;477;496;457;334;279;272;248;177;115;0;0;48;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;3;0;;;3;0;45,58666992;45,94294739;48,83756638;45,55957031;47,24304581;46,8782692;48,81081772;46,3623085;46,88300705;45,58972931;44,65344238;45,74853897;48,25724792;43,15497208;;;46,14990997;45,03796387;;44,9232254;42,20273972;43,20401764;;;;;41,48865509;40,79709625;;42,91849899;44,08337402;38,67866516;45,72681427;41,74827576;43,45236588;40,00218582;306;4;3;1;1;0;0;4;0;0;16406;1;;;454;38;88;5;1;17,79;;;;;;;;;;;;;;;4840;4510;3717;3752;93,1818161;76,7975235
44874;2008;;160;190;180;100,1208;;198;;;60;370;;;;220;;12;287;956;1472;1230;217;144;;;128;;126;;1880;1100,5;306;120;1422;;87,22499847;40,79999924;;16;2;;7348,337;1280,559;492,377;57,858;119,596;;214,676;0,593;787,589;787,589;0;8362,340875;998,349875;959,877;507,15;249,894;202,833;38,472875;;282,209125;0;5751,726;0;316,052;970,5;6393,491;-1014,003875;-181,15;0;181,15;1195,153875;75,90876707;7,484686671;88,99040695;6,700522853;88,06135878;22,0379635;55,67;869;13;0;37,46166667;75,96;37,59;46,62931064;40,01274433;Bajo;955;6;70,29899499;49,89838952;;0;257802;0;596303;0;32231;89038;440316;12000;0;2600;0;5218149;0;7363991;6;5436849622;374721505;0;374721505;43860000;330861505;2123836872;2012017359;111819513;0;;648141691;1906798255;760678755;72605510;54454133;1019059857;0;52519181;0;0;150795706;180036412;;;;;;44;4482;La Guajira;Sur;Villanueva;6353;18590;24943;0,25470072;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;;0;;;4;3;2;379;;1;;;;1;;379;252;4;7;2;0;7;0;2;20;;2488;;3257;;;;;19;15;4;261;212;49;5890;4824;1066;161;5729;869;2634;1709;678;234;;651;2084;1496;593;234;;218;550;213;85;0;;828;2514;1709;678;234;;41;120;0;0;0;;400;1200;847;346;135;;469;1434;862;332;99;;64;90;715;586;560;491;501;496;534;446;404;325;396;282;0;0;118;0;37;27;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;10;36;;;10;36;46,68217087;47,08425522;47,87305069;47,45162201;46,95058823;47,70639801;48,84894562;48,37378311;46,30421448;46,71810532;36,29748535;47,66146469;46,94849396;40,19993973;;43,30792999;47,69148254;45,81519699;47,836586;46,67817688;44,71219635;48,1437645;50,56758881;;;;46,95082855;42,85027695;47,31018829;44,65900421;46,77959442;49,61082077;44,61911392;45,14646149;46,52895737;50,9865799;290;4;3;1;1;0;0;4;0;0;16416;0,86728656;;;449;29;85;7;2;17,02;;;;;;;;;;;;;;;4840;4511;3798;3834;93,2024765;78,47107697
44874;2009;;156;200;96;471;;252;;;25;489,6;;;;95;;12;315;553;764;390;175;144;625;;128;;300;;360;282;149;120;738;;99,51999664;282,2000122;100;16;5;1;10909,458;900,481;378,213;97,391;47,843;;131,463;2,657;519,611;519,611;0;14198,11017;900,056169;881,753;531,92;185,55;164,283;18,303169;;0,424831;0;6662,862;0;3346,115;6419,496;6878,558;-3288,652169;-550;0;550;3838,652169;88,17546278;0;65,83712041;3,466835841;93,6607326;0,04717823;46,71;1066;15;0;47,87166667;84,75;68,95;57,83047435;47,61303525;Bajo;932;5;50,31620602;36,38567852;;2186053;116478;0;3344961;0;0;428839;1189458;0;230387;68749;0;7097825;60000;15329128;6;5611883590;456647170;0;456647170;107046000;349601170;2581482746;2437436742;144046004;0;;735624888;1278292942;499713244;78174353;58630765;641774580;0;73113316;0;0;150782239;335940289;;;;;;44;4482;La Guajira;Sur;Villanueva;6666;18714;25380;0,262647748;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;;0;2;;2;1;;311;10;6;1;;;;;311;408;4;8;0;1;6;0;1;18;;2466;;3157;;;;;19;15;4;246;192;54;5902;4717;1185;155;5747;728;2720;1816;638;296;0;496;2103;1579;539;296;0;232;617;237;99;0;0;685;2608;1816;638;296;0;43;112;0;0;0;0;336;1247;943;334;153;7;392;1473;873;304;143;0;63;88;577;694;556;526;437;507;577;487;395;357;309;329;0;0;138;0;63;45;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;1;75;;;1;75;46,52833557;48,6156044;47,12034607;46,15546417;47,86454773;47,39496994;49,31876755;47,49452209;47,62867737;46,52833557;;47,6026268;43,32606506;40,6699791;;;46,38212204;46,66410065;47,33132935;46,51318359;44,57213211;50,11336899;50,33733368;48,60720062;;;46,478508;51,85988235;46,87108994;45,50127792;46,65367508;53,02562714;40,46710968;46,09475708;46,42250443;53,03300095;324;5;4;1;1;0;0;5;0;0;16361;0,926601348;5207;;390;25;80;6;2;16,24;;;;;;;;;;;;;;;4840;4596;3923;3959;94,9586792;81,05371857
44874;2010;;156;10;44;94,6894;;270;;;25;320,4;;;;135;;8;140;128;453;360;115;60;500;;65;;300;;450;;170;91;486;;271,3200073;160;;44;3;;11360,781;1259,306;466,488;140,159;15,178;;212,965;49,899;742,919;742,919;0;8945,98;976,09;976,09;592,591;195,377;188,122;0;;283,216;1097,3;5722,408;218,785;3062,982;2369,941;5599,949;2414,801;120;120;0;-2534,801;71,99612245;0;66,56784424;41,00568091;89,0890657;22,48984758;65,89;555;13;49,83;45,41666667;52,39;32,31;49,10065013;49,1843292;Bajo;920;8;0,428280596;0,266086303;;2008630;121498;0;2541808;0;10960;342343;902436;0;199333;110455;1995;5823521;74200;12532142;6;6013484674;443763260;0;443763260;109914000;333849260;2683159809;2530183257;152976552;0;;798250167;1834656631;742076790;79737840;59803380;953038621;0;74269568;0;0;179385239;0;49,21622536;0;;;65,42211538;44;4482;La Guajira;Sur;Villanueva;6962;18836;25798;0,26986587;;;;;;;;;;;;0;0;2;0;0;0;0;0;0;0;0;0;0;3;0;0;7;0;4;;2;;;83;;;;;;;;83;110;4;17;1;6;6;0;7;28;;2454;;3066;;;;;19;15;4;249;191;58;5703;4462;1241;126;5577;654;2663;1832;554;157;23;402;2054;1549;457;157;23;252;609;283;97;0;0;635;2556;1832;554;157;23;19;107;0;0;0;0;314;1228;952;305;73;5;340;1435;880;249;84;16;68;83;503;606;656;494;490;417;562;478;425;367;293;261;0;0;23;0;33;45;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;0;19;;;0;19;46,58260345;46,73402023;47,79351425;47,7477684;48,20436859;47,42161942;49,38417435;46,41011429;47,38330078;46,58260345;;47,94369507;45,78554153;40,04415512;;42,45085144;48,09854126;45,27889252;51,55785751;46,54668045;44,27272797;50,70305634;52,6998024;;;;46,62018585;43,12476349;48,92351151;45,92144394;45,97572327;51,89143372;52,58705902;45,51504517;46,71467972;51,57623672;279;5;4;1;1;0;0;5;0;0;13628;0,817075364;4989;;339;29;92;6;1;15,47;1;1;;;;;;;;;;;;;4840;4809;4023;4060;99,3595047;83,1198349
44874;2011;;230;27,5;24;145,2248685;;261;;;27;438,5;;;;92;;3;119;;2046;770;140;;;;110;;;;495;;41;119;1080;;354,6849976;541,5709839;;51;8;;16295,33;1638,645;818,374;141,028;25,928;;570,237;16,261;804,01;804,01;0;19862,674;969,63;969,63;627,314;162,878;179,438;0;;669,015;593,331;5831,337;0;8232,017;7844,181;11048,863;-3567,344;0;0;0;-3567,344;51,41094993;0;44,36042719;49,94211681;95,118331;40,8273299;74,74;186;5;0;50,15758621;99,73;0;37,36877124;46,81408936;Bajo;926;5;;;;;;;;;;;;;;;;;;;6;6235220098;541072689;0;541072689;129959000;411113689;2641554468;2476278452;165276016;0;;802314984;1996536701;811007140;82265530;61699147;1041564884;0;75788090;0;0;177953166;0;28,35414268;0;96,85964537;;21,09546778;44;4482;La Guajira;Sur;Villanueva;7262;18957;26219;0,276974708;4392;3812;3261;2205;1966;1419;863;506;231;37;;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;10;0;;;;;;62;;;;;;;;62;56;10;6;2;5;5;0;7;23;;2448;;2987;;;;;19;15;4;241;177;64;6062;4699;1363;101;5961;760;2746;1852;562;142;;425;2075;1587;470;142;;335;671;265;92;0;;739;2666;1852;562;142;;21;80;0;0;0;;367;1285;904;315;76;;393;1461;948;247;66;;83;114;563;646;571;592;458;479;531;489;440;392;322;240;0;0;0;0;36;33;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;20;61;;;20;61;45,06464767;45,92557907;46,16942978;46,21378326;46,00445557;47,18256378;46,98270416;45,48033905;47,616436;45,06464767;;46,65193939;43,05207062;38,24830627;;;44,75841904;45,30482864;28,02280235;45,12730408;43,84300995;47,51323318;51,25686646;45,41366196;;;45,03263474;47,21749878;44,24919128;42,95920563;46,20203018;49,45539856;46,70872116;42,8235321;46,02532196;48,67351913;273;4;3;1;0;0;0;4;0;0;17078;1;5122;85;350;25;87;5;0;13,923;1;1;66,67;75,92;0;66,67;75,92;0;66,67;75,92;0;100;71,80677795;90,19185638;4840;4814;4207;4246;99,4628067;86,9214859
44874;2012;;148;40;30;276,239745;;288;;;27;665,25;;;;94;;3;140;;1054,6;800;140;;;;110;;;;670;;84;136;1440;;411,269989;371,2000122;335,1380005;37;3;2;11537,782;1855,144;1031,288;168,606;50,69;;590,84;114,494;709,362;709,362;0;12502,858;925,372;925,372;641,402;74,875;209,095;0;;929,772;153,506;9322,001;0;207,131;9085,529;2491,957;-965,076;0;0;0;-965,076;48,60274159;0;88,27406342;55,59072503;92,59871623;50,11858918;69,75;325;7;39,98309;57,96333333;74,23;70,38;70,0662481;60,56066786;Medio;689;9;;;;;;;;;;;;;;;;;;;6;6742756901;623307505;0;623307505;292446000;330861505;3201508880;3022895505;178613375;0;;865155632;1688888540;703757806;85334034;64000525;738610573;97185602;91810316;0;0;209180812;62905216;66,44546466;82,85714286;89,64613368;;67,47131984;44;4482;La Guajira;Sur;Villanueva;7533;19077;26610;0,283089072;4898;3931;3420;2356;2069;1553;929;543;253;40;;0;0;1;0;0;1;0;0;1;0;0;0;0;3;1;;13;0;2;;1;;;10;;;1;;;;;10;58;4;9;6;8;4;0;14;23;;2451;;2925;;;;;19;15;4;251;186;65;6133;4749;1384;70;6063;843;2724;1781;583;202;;505;2044;1496;502;202;;338;680;285;81;0;;804;2693;1781;583;202;;39;31;0;0;0;;407;1309;856;317;113;;436;1415;925;266;89;;89;120;634;623;599;514;544;444;535;442;443;361;341;242;0;0;0;0;47;54;101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;16;5;;;16;5;49,18390274;49,4258461;49,25375748;49,83401108;49,05123138;49,32658768;49,38743973;49,33050537;47,21267319;49,18390274;;49,89822006;45,22455597;;;;48,9408493;49,3897171;53,13146973;49,14912415;47,70556641;51,43828964;50,41025162;;;;49,1853447;55,48072433;49,18994522;47,1003685;47,74521255;51,70016479;45,8487854;46,43012619;48,23495483;52,17498779;229;4;3;1;0;0;0;4;0;0;16834;1;4987;95;408;34;74;6;2;13,923;1;1;67,52;76,83;0;67,53;76,85;0;67,52;76,83;0;100;81,71378326;95,62405396;5218;4921;4350;4393;94,3081665;83,36527252
44874;2013;;100;32;21;;;306;;;27;672,3689716;;;;119,6;;3;126;;1852,5;810;140;;;;110;0;;;670;;276;144;2160;;331,57901;167,6144867;;31;3;;19955,26;2155,936;1262,687;257,745;22,75;;749,714;50,872;842,377;842,377;0;22676,582;1378,699;1366,144;510,792;149,087;706,265;12,555;;777,237;2093,279;12130,042;3195,806;380,197;18138,915;3158,968;-2721,322;2812,5;3000;187,5;91,178;74,14;3,14;75,5;58,57;93,92;36,05;69,71;;;45,09593057;55,95166667;76,48;96,49;83,09998057;65,21489835;Medio;;;;;;;;;;;;;;;;;;;;;;7250302280;783214942;0;783214942;330547000;452667942;2704711164;2518902485;185808679;0;;1166842973;1827398383;765407516;87416184;65562138;803313412;105699133;114440057;0;0;229027551;424667210;58,98882502;0;87,50684932;80;65,93397105;44;4482;La Guajira;Sur;Villanueva;7778;19195;26973;0,288362443;5390;3941;3686;2471;2085;1589;1004;563;242;38;;0;0;1;0;0;0;0;0;0;0;0;0;0;5;4;;12;0;3;1;34;;;76;;;2;;;;;76;87;9;9;3;3;6;0;6;27;;2463;;2875;;;;;19;15;4;266;198;68;6082;4605;1477;88;5994;805;2861;1810;606;190;0;431;2154;1517;503;190;0;374;707;293;103;0;0;785;2793;1810;606;190;0;20;68;0;0;0;0;408;1385;832;332;83;14;397;1476;978;274;107;0;66;135;604;641;546;612;511;551;563;479;405;363;341;265;0;0;0;0;45;67;78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;8;53;;;8;53;45,97206116;46,24342346;46,32735062;45,97514343;47,44786453;47,64866638;47,85956573;47,01876068;46,30304718;45,94234467;53,66872787;47,23154068;43,00493622;;53,66872787;;46,76119614;45,37488174;;43,03659821;44,98308182;48,67178726;48,45690155;;;;;45,97206116;;45,97206116;;;;45,97206116;;;260;3;2;1;0;0;0;3;0;0;17592;0,884509025;4587;94;365;35;72;4;0;12,5307;1;1;68,82;78,07;0;74,08;84,04;0;67,08;76,1;0;100;81,71378326;96,51421356;5463;5421;4580;4626;99,23119354;83,83672333
44874;2014;;88;0;41;13,57545135;;0;;;5;734,3258214;;;;104;;2;98;;1212,5;75;140;;;;84;0;;;575;;102;;400;;403,097168;820,0768433;;42;9;;19254,616;2387,485;1439,997;346,675;21,889;;905,791;43,69;903,798;854,798;49;19741,677;1587,611;1463,736;564,815;165,43;733,491;123,875;;799,874;1805,6;12880,367;1808,162;373,002;15565,276;2588,79;-487,061;-250,001;0;250,001;-737,062;63,96065361;5,927847801;80,71189267;60,31438941;91,95807428;33,5027864;67,93691965;;;58,59;42,74333333;91,28;91,45285714;79,69488839;68,07705543;Medio;747;;;;;;;;;;;;;;;;;;;;;7859736263;721462232;0;721462232;338770000;382692232;3501846023;3274348676;227497347;0;;1204500834;2053204238;862345780;95268677;71451507;905052428;119085846;114125835;0;0;264597101;0;50,5042292;36,36363636;42,29876161;67,5;29,06245421;44;4482;La Guajira;Sur;Villanueva;8026;19312;27338;0,293584019;5961;4202;3912;2567;2185;1643;1073;570;221;30;;0;0;1;0;1;0;0;0;0;0;0;0;0;3;0;;14;0;;7;24;1;;218;;;4;;;;;218;64;8;6;5;3;10;0;8;29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;64;;;6;64;48,58433914;;49,47392654;;;;;;46,9191246;48,58433914;;49,40327072;45,85314178;;44,80034637;;49,5497818;47,87588501;;48,58433914;46,19728851;51,82751846;53,72804642;61,96900177;;;48,69952393;45,22956467;46,44567871;47,04064941;47,14221191;52,94704056;43,28787231;46,51048279;49,07177734;51,59929657;241;5;;;;;;;;;14089;0,953699316;4645;320;369;38;72;6;2;13,66386877;1;1;71,3;77,96;0,41;76,72;83,91;0,21;69,48;75,97;0,41;100;81,73701477;96,51864624;5673;5635;4946;4994;99,33016205;87,18491364
